File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF147WZA	bam	alignments	ENCSR022DED	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1			50				ENCFF018NEO, ENCFF030PAP, ENCFF861UVB	1479450884	ENCODE Processing Pipeline	88115c11364bd6c48d50a06c2add0ff5		https://www.encodeproject.org/files/ENCFF147WZA/@@download/ENCFF147WZA.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF461FOJ	bam	alignments	ENCSR709CLU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF520DGC, ENCFF777PMC, ENCFF806TVZ	2936837180	ENCODE Processing Pipeline	184572f6d3b7114e772ef9ee2d70c52c		https://www.encodeproject.org/files/ENCFF461FOJ/@@download/ENCFF461FOJ.bam	mm10-minimal			archived	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF152DDY	bam	alignments	ENCSR709CLU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF261ILD, ENCFF806TVZ, ENCFF973JMH	2807073818	ENCODE Processing Pipeline	28580b8ed2ecccb81dd9dd09d920d366		https://www.encodeproject.org/files/ENCFF152DDY/@@download/ENCFF152DDY.bam	mm10-minimal			archived	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF360AKT	bam	unfiltered alignments	ENCSR709CLU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF520DGC, ENCFF777PMC	4371474315	ENCODE Processing Pipeline	27f1b2b3bb6667e3e4dd1a6a9cb9bdaf		https://www.encodeproject.org/files/ENCFF360AKT/@@download/ENCFF360AKT.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF947RZC	bam	unfiltered alignments	ENCSR709CLU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF261ILD, ENCFF973JMH	3952601726	ENCODE Processing Pipeline	0de6747557e1fb65db17bcacde938bf4		https://www.encodeproject.org/files/ENCFF947RZC/@@download/ENCFF947RZC.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF100CRL	bam	alignments	ENCSR709CLU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF261ILD, ENCFF973JMH	2806578336	ENCODE Processing Pipeline	4aad161c66ab990acc5c8c63f74604ee		https://www.encodeproject.org/files/ENCFF100CRL/@@download/ENCFF100CRL.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF915PPM	bam	alignments	ENCSR709CLU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF520DGC, ENCFF777PMC	2936293520	ENCODE Processing Pipeline	965b6d24cd9c466f18b580d92e20999b		https://www.encodeproject.org/files/ENCFF915PPM/@@download/ENCFF915PPM.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF913BGH	bam	alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF409ZNA, ENCFF483PAE	3473061902	ENCODE Processing Pipeline	1ef3e35311a0202bba8594629e8fd308		https://www.encodeproject.org/files/ENCFF913BGH/@@download/ENCFF913BGH.bam	mm10-minimal			archived				
ENCFF811HZV	bam	alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF479HKB, ENCFF483PAE	3584197054	ENCODE Processing Pipeline	1ec529f6ab10b5bd8cb0833ac81607b6		https://www.encodeproject.org/files/ENCFF811HZV/@@download/ENCFF811HZV.bam	mm10-minimal			archived				
ENCFF497YLF	bam	transcriptome alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF409ZNA, ENCFF483PAE	3289692248	ENCODE Processing Pipeline	e0606bccbb0076ccfe84988f4ab02829		https://www.encodeproject.org/files/ENCFF497YLF/@@download/ENCFF497YLF.bam	mm10-minimal			archived				
ENCFF328DEW	bam	transcriptome alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF479HKB, ENCFF483PAE	3307006232	ENCODE Processing Pipeline	92e9cd545d7c818ab4fe285a589ef611		https://www.encodeproject.org/files/ENCFF328DEW/@@download/ENCFF328DEW.bam	mm10-minimal			archived				
ENCFF819JSA	bam	alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF409ZNA, ENCFF533JRE	3474322477	ENCODE Processing Pipeline	c85633ee62dfa014304dbc9221283ecb		https://www.encodeproject.org/files/ENCFF819JSA/@@download/ENCFF819JSA.bam	mm10			archived				
ENCFF874HSJ	bam	transcriptome alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF409ZNA, ENCFF533JRE	3357196350	ENCODE Processing Pipeline	e36b4991cba3cb143d683eab4f5eece9		https://www.encodeproject.org/files/ENCFF874HSJ/@@download/ENCFF874HSJ.bam	mm10			archived				
ENCFF409MGR	bam	alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF479HKB, ENCFF533JRE	3585477171	ENCODE Processing Pipeline	ad38f37f30dd37f07561e141df3a05c5		https://www.encodeproject.org/files/ENCFF409MGR/@@download/ENCFF409MGR.bam	mm10			archived				
ENCFF620CYA	bam	transcriptome alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF479HKB, ENCFF533JRE	3374536694	ENCODE Processing Pipeline	5a87964ce49b0803b2357d14bf77ccd6		https://www.encodeproject.org/files/ENCFF620CYA/@@download/ENCFF620CYA.bam	mm10			archived				
ENCFF766OUK	bam	alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF262CIY, ENCFF409ZNA, ENCFF533JRE	4088188890	ENCODE Processing Pipeline	09414edc854812ce611fc136bcaef1c8		https://www.encodeproject.org/files/ENCFF766OUK/@@download/ENCFF766OUK.bam	mm10			released				
ENCFF850KSB	bam	transcriptome alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF262CIY, ENCFF409ZNA, ENCFF533JRE	3538759861	ENCODE Processing Pipeline	99ef5754a928bc8420424fd4e6afd768		https://www.encodeproject.org/files/ENCFF850KSB/@@download/ENCFF850KSB.bam	mm10			released				
ENCFF188HWM	bam	alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF237SXT, ENCFF479HKB, ENCFF533JRE	4216329570	ENCODE Processing Pipeline	f9699d2fa8c7782202f66196637080c4		https://www.encodeproject.org/files/ENCFF188HWM/@@download/ENCFF188HWM.bam	mm10			released				
ENCFF588NWJ	bam	transcriptome alignments	ENCSR750YSX	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	12.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF237SXT, ENCFF479HKB, ENCFF533JRE	3558007074	ENCODE Processing Pipeline	d41a9926615d21966bfde9dba22b57d3		https://www.encodeproject.org/files/ENCFF588NWJ/@@download/ENCFF588NWJ.bam	mm10			released				
ENCFF296NJA	bam	alignments	ENCSR286IGS	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZSS, ENCFF806TVZ	1050777270	ENCODE Processing Pipeline	e5e4786eef535c116fb8679a51acc00c		https://www.encodeproject.org/files/ENCFF296NJA/@@download/ENCFF296NJA.bam	mm10-minimal			archived	low read length, control low read depth			
ENCFF618FJJ	bam	alignments	ENCSR286IGS	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZSV, ENCFF806TVZ	977653453	ENCODE Processing Pipeline	d0db012e178fdc1e80901e05012642d8		https://www.encodeproject.org/files/ENCFF618FJJ/@@download/ENCFF618FJJ.bam	mm10-minimal			archived	low read length, control low read depth			
ENCFF960CZV	bam	unfiltered alignments	ENCSR286IGS	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZSS, ENCFF018NEO	1590129179	ENCODE Processing Pipeline	7ded051054674ac727fe5c4960ed99c9		https://www.encodeproject.org/files/ENCFF960CZV/@@download/ENCFF960CZV.bam	mm10			released	low read length, control low read depth			
ENCFF263JRB	bam	unfiltered alignments	ENCSR286IGS	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZSV, ENCFF018NEO	1451330733	ENCODE Processing Pipeline	9d7af140bd036fc7c453f54ecd5307c7		https://www.encodeproject.org/files/ENCFF263JRB/@@download/ENCFF263JRB.bam	mm10			released	low read length, control low read depth			
ENCFF224RCU	bam	alignments	ENCSR286IGS	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZSV, ENCFF018NEO	977434247	ENCODE Processing Pipeline	46b3bb16004737932f8fb908aa89f9c5		https://www.encodeproject.org/files/ENCFF224RCU/@@download/ENCFF224RCU.bam	mm10			released	low read length, control low read depth			
ENCFF158YWA	bam	alignments	ENCSR286IGS	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZSS, ENCFF018NEO	1050526452	ENCODE Processing Pipeline	1e4a2a071ec3725429564d3f716ca755		https://www.encodeproject.org/files/ENCFF158YWA/@@download/ENCFF158YWA.bam	mm10			released	low read length, control low read depth			
ENCFF308QKX	bam	unfiltered alignments	ENCSR906RTN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF174LQN, ENCFF496DOX, ENCFF566UUW	5342458513	ENCODE Processing Pipeline	a9d469598745c2f9567076d8bfefdb1a		https://www.encodeproject.org/files/ENCFF308QKX/@@download/ENCFF308QKX.bam	mm10			released	mild to moderate bottlenecking	sequencing runs labeled as technical replicates	insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF867KIO	bam	alignments	ENCSR906RTN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF174LQN, ENCFF496DOX, ENCFF566UUW	1517801130	ENCODE Processing Pipeline	34ae5a7b3ee62cd42b8135573999b034		https://www.encodeproject.org/files/ENCFF867KIO/@@download/ENCFF867KIO.bam	mm10			released	mild to moderate bottlenecking	sequencing runs labeled as technical replicates	insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF585UML	bam	unfiltered alignments	ENCSR906RTN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF091BUN, ENCFF145TFL, ENCFF797GFE	7823877948	ENCODE Processing Pipeline	3373d87bf644c29b73deb70bafccf72c		https://www.encodeproject.org/files/ENCFF585UML/@@download/ENCFF585UML.bam	mm10			released	mild to moderate bottlenecking	sequencing runs labeled as technical replicates	insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF582AST	bam	alignments	ENCSR906RTN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF091BUN, ENCFF145TFL, ENCFF797GFE	2138435720	ENCODE Processing Pipeline	99004831c798c0c4dec3a300da8a9a13		https://www.encodeproject.org/files/ENCFF582AST/@@download/ENCFF582AST.bam	mm10			released	mild to moderate bottlenecking	sequencing runs labeled as technical replicates	insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF967ZBU	bam	alignments	ENCSR988BRP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF523XWQ, ENCFF806TVZ	2053284370	ENCODE Processing Pipeline	ac95002391f2ea1594db1bb2a3b98818		https://www.encodeproject.org/files/ENCFF967ZBU/@@download/ENCFF967ZBU.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF152QZZ	bam	alignments	ENCSR988BRP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF414TSQ, ENCFF806TVZ	1767749055	ENCODE Processing Pipeline	11cf05d06f6003433aa1d497280c78af		https://www.encodeproject.org/files/ENCFF152QZZ/@@download/ENCFF152QZZ.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF521VDZ	bam	unfiltered alignments	ENCSR988BRP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF523XWQ	3068870969	ENCODE Processing Pipeline	b7f742690ef9f2cc1a11e2bd93481679		https://www.encodeproject.org/files/ENCFF521VDZ/@@download/ENCFF521VDZ.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF953FWR	bam	unfiltered alignments	ENCSR988BRP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF414TSQ	2974302557	ENCODE Processing Pipeline	a9dcd4fcfca5f62acd6063c09705eb65		https://www.encodeproject.org/files/ENCFF953FWR/@@download/ENCFF953FWR.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF156ZFI	bam	alignments	ENCSR988BRP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF523XWQ	2052854076	ENCODE Processing Pipeline	9b709e11051a4f0d0b7e51f312da66a7		https://www.encodeproject.org/files/ENCFF156ZFI/@@download/ENCFF156ZFI.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF052AZF	bam	alignments	ENCSR988BRP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF414TSQ	1767414197	ENCODE Processing Pipeline	767ff9587dd6915f4978bcdd7e424505		https://www.encodeproject.org/files/ENCFF052AZF/@@download/ENCFF052AZF.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF315NEL	bam	alignments	ENCSR021ALF	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AEY, ENCFF806TVZ	1322173618	ENCODE Processing Pipeline	bbfdd88a1e2322d338564609d7a50ff7		https://www.encodeproject.org/files/ENCFF315NEL/@@download/ENCFF315NEL.bam	mm10-minimal			archived	low read length, mixed read lengths, moderate library complexity, mild to moderate bottlenecking, low read depth			
ENCFF046NDR	bam	alignments	ENCSR021ALF	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AEX, ENCFF806TVZ	739476899	ENCODE Processing Pipeline	552af665e1e2e61149ed7452a20b6667		https://www.encodeproject.org/files/ENCFF046NDR/@@download/ENCFF046NDR.bam	mm10-minimal			archived	low read length, mixed read lengths, moderate library complexity, mild to moderate bottlenecking, low read depth			
ENCFF059OXK	bam	unfiltered alignments	ENCSR021ALF	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AEX, ENCFF018NEO	1330035175	ENCODE Processing Pipeline	55b1f59189d83699a8e36c1a0d72d5d6		https://www.encodeproject.org/files/ENCFF059OXK/@@download/ENCFF059OXK.bam	mm10			released	low read length, mixed read lengths, moderate library complexity, mild to moderate bottlenecking, low read depth			
ENCFF050SGU	bam	alignments	ENCSR021ALF	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AEX, ENCFF018NEO	739310347	ENCODE Processing Pipeline	6b5676e6f1abdc27dc977d177611c2f1		https://www.encodeproject.org/files/ENCFF050SGU/@@download/ENCFF050SGU.bam	mm10			released	low read length, mixed read lengths, moderate library complexity, mild to moderate bottlenecking, low read depth			
ENCFF161YJP	bam	unfiltered alignments	ENCSR021ALF	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AEY, ENCFF018NEO	1851829106	ENCODE Processing Pipeline	9eefa2b75365d52a98fbf8074634fb15		https://www.encodeproject.org/files/ENCFF161YJP/@@download/ENCFF161YJP.bam	mm10			released	low read length, mixed read lengths, moderate library complexity, mild to moderate bottlenecking, low read depth			
ENCFF219IYF	bam	alignments	ENCSR021ALF	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AEY, ENCFF018NEO	1020682272	ENCODE Processing Pipeline	04c929866d174f2925b6bbe6bc28d364		https://www.encodeproject.org/files/ENCFF219IYF/@@download/ENCFF219IYF.bam	mm10			released	low read length, mixed read lengths, moderate library complexity, mild to moderate bottlenecking, low read depth			
ENCFF200EJF	bam	alignments	ENCSR416OYH	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF527PWY, ENCFF806TVZ	1715294866	ENCODE Processing Pipeline	12921c222169ce7d4de18e4d4c15a501		https://www.encodeproject.org/files/ENCFF200EJF/@@download/ENCFF200EJF.bam	mm10-minimal			archived	mild to moderate bottlenecking, inconsistent platforms			
ENCFF109OBO	bam	alignments	ENCSR416OYH	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF806TVZ, ENCFF864XTW	1555236802	ENCODE Processing Pipeline	b743902c98bac285887e72e502fc18b4		https://www.encodeproject.org/files/ENCFF109OBO/@@download/ENCFF109OBO.bam	mm10-minimal			archived	mild to moderate bottlenecking, inconsistent platforms			
ENCFF886BSZ	bam	unfiltered alignments	ENCSR416OYH	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF527PWY	2751849257	ENCODE Processing Pipeline	8d836cf0bcaeb10aa4702c50bf4195bf		https://www.encodeproject.org/files/ENCFF886BSZ/@@download/ENCFF886BSZ.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms			
ENCFF698IOZ	bam	unfiltered alignments	ENCSR416OYH	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF864XTW	2410936522	ENCODE Processing Pipeline	a38ab4cae4b39b08fd17b150c69df2ce		https://www.encodeproject.org/files/ENCFF698IOZ/@@download/ENCFF698IOZ.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms			
ENCFF646NUH	bam	alignments	ENCSR416OYH	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF864XTW	1554938633	ENCODE Processing Pipeline	ce4a3e807c596c339acb2d46e8c50914		https://www.encodeproject.org/files/ENCFF646NUH/@@download/ENCFF646NUH.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms			
ENCFF131ZRV	bam	alignments	ENCSR416OYH	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF527PWY	1714994978	ENCODE Processing Pipeline	ba11d3fb3b302836736e8f0e1e4a52eb		https://www.encodeproject.org/files/ENCFF131ZRV/@@download/ENCFF131ZRV.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms			
ENCFF289GKY	bam	alignments	ENCSR347SQR	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF246JLP, ENCFF268IGM	3941381457	ENCODE Processing Pipeline	7e8b906cc75ca247906b2e2d86a5be28		https://www.encodeproject.org/files/ENCFF289GKY/@@download/ENCFF289GKY.bam	mm10-minimal			archived				
ENCFF079WYX	bam	alignments	ENCSR347SQR	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF268IGM, ENCFF419QRX	4942203414	ENCODE Processing Pipeline	85c6ea4f2fe8ef9e4973526e79d1a28a		https://www.encodeproject.org/files/ENCFF079WYX/@@download/ENCFF079WYX.bam	mm10-minimal			archived				
ENCFF939YPV	bam	alignments	ENCSR347SQR	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF246JLP, ENCFF483PAE	4819053354	ENCODE Processing Pipeline	9048c26500920a516267bc1dd0357193		https://www.encodeproject.org/files/ENCFF939YPV/@@download/ENCFF939YPV.bam	mm10-minimal			archived				
ENCFF891WYN	bam	transcriptome alignments	ENCSR347SQR	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF246JLP, ENCFF483PAE	4189062575	ENCODE Processing Pipeline	fe78e061d94a7a0c287edaf2a2adc9e7		https://www.encodeproject.org/files/ENCFF891WYN/@@download/ENCFF891WYN.bam	mm10-minimal			archived				
ENCFF122VSO	bam	alignments	ENCSR347SQR	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF419QRX, ENCFF483PAE	6085694567	ENCODE Processing Pipeline	7e8893bd95c351057b81035ecc41dfeb		https://www.encodeproject.org/files/ENCFF122VSO/@@download/ENCFF122VSO.bam	mm10-minimal			archived				
ENCFF820JNA	bam	transcriptome alignments	ENCSR347SQR	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF419QRX, ENCFF483PAE	5482749651	ENCODE Processing Pipeline	4794644c2e9103e3a72e3c5cf58c762c		https://www.encodeproject.org/files/ENCFF820JNA/@@download/ENCFF820JNA.bam	mm10-minimal			archived				
