File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF725DVQ	bam	unfiltered alignments	ENCSR681NQF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF929WDB	3619549728	ENCODE Processing Pipeline	d13bb6176e87603574a59e2b5a3ef130		https://www.encodeproject.org/files/ENCFF725DVQ/@@download/ENCFF725DVQ.bam	mm10			released				
ENCFF961OGK	bam	unfiltered alignments	ENCSR681NQF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF183PVA	3687566982	ENCODE Processing Pipeline	ec97cc2e8186bba9f8d2d39ad4834fc4		https://www.encodeproject.org/files/ENCFF961OGK/@@download/ENCFF961OGK.bam	mm10			released				
ENCFF128QRQ	bam	alignments	ENCSR681NQF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF183PVA	2707333828	ENCODE Processing Pipeline	65c8004a9aeb140d023ead687337a620		https://www.encodeproject.org/files/ENCFF128QRQ/@@download/ENCFF128QRQ.bam	mm10			released				
ENCFF887RXR	bam	alignments	ENCSR681NQF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF929WDB	2663902464	ENCODE Processing Pipeline	63277868f26b80e010599f5af191e16d		https://www.encodeproject.org/files/ENCFF887RXR/@@download/ENCFF887RXR.bam	mm10			released				
ENCFF587JTD	bam	alignments	ENCSR751HEG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZSM, ENCFF806TVZ	726591113	ENCODE Processing Pipeline	dceaba50fae5284ed1073984de4e9394		https://www.encodeproject.org/files/ENCFF587JTD/@@download/ENCFF587JTD.bam	mm10-minimal			archived	control low read depth, moderate library complexity, low read length, low read depth, mild to moderate bottlenecking			
ENCFF962GXO	bam	alignments	ENCSR751HEG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZSP, ENCFF806TVZ	1064291732	ENCODE Processing Pipeline	035b210c356997d0d1044e235218e819		https://www.encodeproject.org/files/ENCFF962GXO/@@download/ENCFF962GXO.bam	mm10-minimal			archived	control low read depth, moderate library complexity, low read length, low read depth, mild to moderate bottlenecking			
ENCFF436LFR	bam	unfiltered alignments	ENCSR751HEG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZSM, ENCFF018NEO	1186391119	ENCODE Processing Pipeline	546512bb5db1ac4b125e6dff80c0d491		https://www.encodeproject.org/files/ENCFF436LFR/@@download/ENCFF436LFR.bam	mm10			released	control low read depth, moderate library complexity, low read length, low read depth, mild to moderate bottlenecking			
ENCFF005KBM	bam	alignments	ENCSR751HEG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZSM, ENCFF018NEO	726437713	ENCODE Processing Pipeline	867c76cfff9239caa9ab99cbc7f3f02b		https://www.encodeproject.org/files/ENCFF005KBM/@@download/ENCFF005KBM.bam	mm10			released	control low read depth, moderate library complexity, low read length, low read depth, mild to moderate bottlenecking			
ENCFF183LGO	bam	unfiltered alignments	ENCSR751HEG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZSP, ENCFF018NEO	1611600070	ENCODE Processing Pipeline	9e597ca784d6a083ad8efbd3418efc76		https://www.encodeproject.org/files/ENCFF183LGO/@@download/ENCFF183LGO.bam	mm10			released	control low read depth, moderate library complexity, low read length, low read depth, mild to moderate bottlenecking			
ENCFF954OIP	bam	alignments	ENCSR751HEG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZSP, ENCFF018NEO	1064099555	ENCODE Processing Pipeline	db3b998352a08d31358f5bda755231cd		https://www.encodeproject.org/files/ENCFF954OIP/@@download/ENCFF954OIP.bam	mm10			released	control low read depth, moderate library complexity, low read length, low read depth, mild to moderate bottlenecking			
ENCFF749ROV	bam	alignments	ENCSR052CDF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AMH, ENCFF806TVZ	535292901	ENCODE Processing Pipeline	861f355146112ffc056297cdf82e68ff		https://www.encodeproject.org/files/ENCFF749ROV/@@download/ENCFF749ROV.bam	mm10-minimal			archived	low read length, low read depth, mild to moderate bottlenecking			
ENCFF581BUI	bam	alignments	ENCSR052CDF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AML, ENCFF806TVZ	800895931	ENCODE Processing Pipeline	b49ba94ef59f57be98b67ab23a00f4af		https://www.encodeproject.org/files/ENCFF581BUI/@@download/ENCFF581BUI.bam	mm10-minimal			archived	low read length, low read depth, mild to moderate bottlenecking			
ENCFF762QCD	bam	unfiltered alignments	ENCSR052CDF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AMH, ENCFF018NEO	928781098	ENCODE Processing Pipeline	7fae45209b248a496dd91bba74f5ca79		https://www.encodeproject.org/files/ENCFF762QCD/@@download/ENCFF762QCD.bam	mm10			released	low read length, low read depth, mild to moderate bottlenecking			
ENCFF687BWU	bam	unfiltered alignments	ENCSR052CDF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AML, ENCFF018NEO	1300515419	ENCODE Processing Pipeline	0c958e9db69178b75ca8bc8af0055541		https://www.encodeproject.org/files/ENCFF687BWU/@@download/ENCFF687BWU.bam	mm10			released	low read length, low read depth, mild to moderate bottlenecking			
ENCFF134TLH	bam	alignments	ENCSR052CDF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AMH, ENCFF018NEO	535145654	ENCODE Processing Pipeline	eb71035550f7169c47f0678a36685237		https://www.encodeproject.org/files/ENCFF134TLH/@@download/ENCFF134TLH.bam	mm10			released	low read length, low read depth, mild to moderate bottlenecking			
ENCFF810KFI	bam	alignments	ENCSR052CDF	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AML, ENCFF018NEO	800777559	ENCODE Processing Pipeline	c9ca6034c9b712241606497720814596		https://www.encodeproject.org/files/ENCFF810KFI/@@download/ENCFF810KFI.bam	mm10			released	low read length, low read depth, mild to moderate bottlenecking			
ENCFF720CTQ	bam	alignments	ENCSR646GHA	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-04-22	ENCODE				2							ENCFF440KRN, ENCFF806TVZ	2636667352	ENCODE Processing Pipeline	770bd0dec66697e61040c51b46d7a097		https://www.encodeproject.org/files/ENCFF720CTQ/@@download/ENCFF720CTQ.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF294RLZ	bam	alignments	ENCSR646GHA	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-04-22	ENCODE				1							ENCFF346LFH, ENCFF630SQJ, ENCFF806TVZ	2407142605	ENCODE Processing Pipeline	411489d50d47b7ff3fa75f9ddd1d89dc		https://www.encodeproject.org/files/ENCFF294RLZ/@@download/ENCFF294RLZ.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF981IPZ	bam	unfiltered alignments	ENCSR646GHA	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-04-22	ENCODE				1							ENCFF018NEO, ENCFF346LFH, ENCFF630SQJ	3418488166	ENCODE Processing Pipeline	f7728c0b7d286b93fe11cfd45deb760e		https://www.encodeproject.org/files/ENCFF981IPZ/@@download/ENCFF981IPZ.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF961LZY	bam	unfiltered alignments	ENCSR646GHA	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-04-22	ENCODE				2							ENCFF018NEO, ENCFF440KRN	3747471229	ENCODE Processing Pipeline	7f13381e0b5d96d3d54bb9faad9fb506		https://www.encodeproject.org/files/ENCFF961LZY/@@download/ENCFF961LZY.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF741HOY	bam	alignments	ENCSR646GHA	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-04-22	ENCODE				1			50				ENCFF018NEO, ENCFF346LFH, ENCFF630SQJ	2406496693	ENCODE Processing Pipeline	4df4482284a14d19c3013198484cc078		https://www.encodeproject.org/files/ENCFF741HOY/@@download/ENCFF741HOY.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF104UXG	bam	alignments	ENCSR646GHA	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-04-22	ENCODE				2			50				ENCFF018NEO, ENCFF440KRN	2635876228	ENCODE Processing Pipeline	8a1caf404a2022278af4cf729cc02b3d		https://www.encodeproject.org/files/ENCFF104UXG/@@download/ENCFF104UXG.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF171CME	bam	unfiltered alignments	ENCSR328WMV	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF337AOQ, ENCFF964GOM	5327334189	ENCODE Processing Pipeline	937381cd9f78ba3da4b1124af4898615		https://www.encodeproject.org/files/ENCFF171CME/@@download/ENCFF171CME.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF672BNI	bam	unfiltered alignments	ENCSR328WMV	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF168CSP, ENCFF827ZPT	4079293599	ENCODE Processing Pipeline	1a2c44a9817b8ef8fddf2d906ce6b171		https://www.encodeproject.org/files/ENCFF672BNI/@@download/ENCFF672BNI.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF309FVV	bam	alignments	ENCSR328WMV	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF168CSP, ENCFF827ZPT	2079930296	ENCODE Processing Pipeline	1c77493cae0bd1fe9a8979c9c88dd9f6		https://www.encodeproject.org/files/ENCFF309FVV/@@download/ENCFF309FVV.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF794PFH	bam	alignments	ENCSR328WMV	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF337AOQ, ENCFF964GOM	2513586595	ENCODE Processing Pipeline	310a2b01c5b81e904b01787aec3062bf		https://www.encodeproject.org/files/ENCFF794PFH/@@download/ENCFF794PFH.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF795EBN	bam	alignments	ENCSR688ZOR	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-04-22	ENCODE				2							ENCFF806TVZ, ENCFF844GKL	1399267860	ENCODE Processing Pipeline	d03a3d754cc78badbebab8bd6fffdc6b		https://www.encodeproject.org/files/ENCFF795EBN/@@download/ENCFF795EBN.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF109HID	bam	alignments	ENCSR688ZOR	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-04-22	ENCODE				1							ENCFF225MZS, ENCFF806TVZ	1357038676	ENCODE Processing Pipeline	dce555ad6ea8d94e774a344534872cae		https://www.encodeproject.org/files/ENCFF109HID/@@download/ENCFF109HID.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF203GWC	bam	alignments	ENCSR688ZOR	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-04-22	ENCODE				1			50				ENCFF018NEO, ENCFF225MZS	1356774221	ENCODE Processing Pipeline	f16ebbcc6a1ba0b1bbfc9b71ddbac493		https://www.encodeproject.org/files/ENCFF203GWC/@@download/ENCFF203GWC.bam	mm10			released	mild to moderate bottlenecking			
ENCFF128CQQ	bam	unfiltered alignments	ENCSR688ZOR	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-04-22	ENCODE				1			50				ENCFF018NEO, ENCFF225MZS	1994336196	ENCODE Processing Pipeline	d9f0646b9db84fb9f29bfb8bd46928af		https://www.encodeproject.org/files/ENCFF128CQQ/@@download/ENCFF128CQQ.bam	mm10			released	mild to moderate bottlenecking			
ENCFF061DMN	bam	unfiltered alignments	ENCSR688ZOR	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-04-22	ENCODE				2			50				ENCFF018NEO, ENCFF844GKL	2114088631	ENCODE Processing Pipeline	a902e4ac4dcf11b46f365ccf9708cbd5		https://www.encodeproject.org/files/ENCFF061DMN/@@download/ENCFF061DMN.bam	mm10			released	mild to moderate bottlenecking			
ENCFF925KNX	bam	alignments	ENCSR688ZOR	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-04-22	ENCODE				2			50				ENCFF018NEO, ENCFF844GKL	1399020358	ENCODE Processing Pipeline	7d61933e2b5ee8a2fba9d1458cb9cdee		https://www.encodeproject.org/files/ENCFF925KNX/@@download/ENCFF925KNX.bam	mm10			released	mild to moderate bottlenecking			
ENCFF868LTM	bam	unfiltered alignments	ENCSR749ILN	DNase-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.50 day	Mus musculus							DNA					False	2017-09-26	ENCODE				1							ENCFF044POB, ENCFF340HIY, ENCFF400CRF, ENCFF731FDW, ENCFF938AEP	8829512965	ENCODE Processing Pipeline	dfef41e0f07864c1e534d718621ad35c		https://www.encodeproject.org/files/ENCFF868LTM/@@download/ENCFF868LTM.bam	mm10			released	low spot score	experiment not submitted to GEO		
ENCFF256UIJ	bam	unfiltered alignments	ENCSR749ILN	DNase-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.50 day	Mus musculus							DNA					False	2017-09-26	ENCODE				2							ENCFF027USR, ENCFF215XVP, ENCFF268IOJ, ENCFF340HIY, ENCFF413AJL	9715932814	ENCODE Processing Pipeline	0c5cabeba84cc06f489303606609288c		https://www.encodeproject.org/files/ENCFF256UIJ/@@download/ENCFF256UIJ.bam	mm10			released	low spot score	experiment not submitted to GEO		
ENCFF905VOZ	bam	alignments	ENCSR749ILN	DNase-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.50 day	Mus musculus							DNA					False	2017-09-26	ENCODE				1							ENCFF868LTM	7296509434	ENCODE Processing Pipeline	5ca5043b4685d8da26fbaccb992eafde		https://www.encodeproject.org/files/ENCFF905VOZ/@@download/ENCFF905VOZ.bam	mm10			released	low spot score	experiment not submitted to GEO		
ENCFF781ZLU	bam	alignments	ENCSR749ILN	DNase-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.50 day	Mus musculus							DNA					False	2017-09-26	ENCODE				2							ENCFF256UIJ	7832580155	ENCODE Processing Pipeline	46247aa69652af94a5f4fa70ca05717d		https://www.encodeproject.org/files/ENCFF781ZLU/@@download/ENCFF781ZLU.bam	mm10			released	low spot score	experiment not submitted to GEO		
ENCFF143YYQ	bam	alignments	ENCSR345RKE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002ANX, ENCFF806TVZ	1077182428	ENCODE Processing Pipeline	6eeeb8627084cc3a939ccd42b3f3b793		https://www.encodeproject.org/files/ENCFF143YYQ/@@download/ENCFF143YYQ.bam	mm10-minimal			archived	low read length, mild to moderate bottlenecking			
ENCFF776EUP	bam	alignments	ENCSR345RKE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002ANU, ENCFF806TVZ	1158296170	ENCODE Processing Pipeline	750e87cb39b1e625e743f388ce39bdf2		https://www.encodeproject.org/files/ENCFF776EUP/@@download/ENCFF776EUP.bam	mm10-minimal			archived	low read length, mild to moderate bottlenecking			
ENCFF883HVL	bam	unfiltered alignments	ENCSR345RKE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002ANX, ENCFF018NEO	1631758555	ENCODE Processing Pipeline	e68a45b61989e16e3f9a8912a9e6f5e3		https://www.encodeproject.org/files/ENCFF883HVL/@@download/ENCFF883HVL.bam	mm10			released	low read length, mild to moderate bottlenecking			
ENCFF092RJG	bam	unfiltered alignments	ENCSR345RKE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002ANU, ENCFF018NEO	1638311066	ENCODE Processing Pipeline	b1936a5f9c4d293c3d727598fd17682c		https://www.encodeproject.org/files/ENCFF092RJG/@@download/ENCFF092RJG.bam	mm10			released	low read length, mild to moderate bottlenecking			
ENCFF418HGV	bam	alignments	ENCSR345RKE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002ANX, ENCFF018NEO	1077024168	ENCODE Processing Pipeline	b5c9daf5835671a10d466ed08f8003a3		https://www.encodeproject.org/files/ENCFF418HGV/@@download/ENCFF418HGV.bam	mm10			released	low read length, mild to moderate bottlenecking			
ENCFF079VRL	bam	alignments	ENCSR345RKE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002ANU, ENCFF018NEO	1158034625	ENCODE Processing Pipeline	74d3299ddcacab6bca092c3177800e2d		https://www.encodeproject.org/files/ENCFF079VRL/@@download/ENCFF079VRL.bam	mm10			released	low read length, mild to moderate bottlenecking			
ENCFF213WON	bam	alignments	ENCSR377RKW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF806TVZ, ENCFF999CHE	1319953279	ENCODE Processing Pipeline	481cd187ceed72f83b5692033958c18d		https://www.encodeproject.org/files/ENCFF213WON/@@download/ENCFF213WON.bam	mm10-minimal			archived	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF606EWF	bam	alignments	ENCSR377RKW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF673WCQ, ENCFF806TVZ	1202010258	ENCODE Processing Pipeline	69376d12728be4f63cbc5139c96a24c8		https://www.encodeproject.org/files/ENCFF606EWF/@@download/ENCFF606EWF.bam	mm10-minimal			archived	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF657VXP	bam	unfiltered alignments	ENCSR377RKW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF999CHE	2052691071	ENCODE Processing Pipeline	28a9ed826ddad967fe75e61994580c48		https://www.encodeproject.org/files/ENCFF657VXP/@@download/ENCFF657VXP.bam	mm10			released	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF033RFR	bam	unfiltered alignments	ENCSR377RKW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF673WCQ	1981290780	ENCODE Processing Pipeline	60b93fcd90979966d46ea2bc302aebe9		https://www.encodeproject.org/files/ENCFF033RFR/@@download/ENCFF033RFR.bam	mm10			released	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF018XRJ	bam	alignments	ENCSR377RKW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF673WCQ	1201869438	ENCODE Processing Pipeline	b0822431e1f1e240a3d1a668f9611558		https://www.encodeproject.org/files/ENCFF018XRJ/@@download/ENCFF018XRJ.bam	mm10			released	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF781ZAA	bam	alignments	ENCSR377RKW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF999CHE	1319719683	ENCODE Processing Pipeline	b1a9ca49b634fd6b167161f768a54c26		https://www.encodeproject.org/files/ENCFF781ZAA/@@download/ENCFF781ZAA.bam	mm10			released	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF965JWL	bam	alignments	ENCSR574VME	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF806TVZ, ENCFF856VRD	1870558692	ENCODE Processing Pipeline	45111f3971dc8ea63a16d3ea9b70c5ae		https://www.encodeproject.org/files/ENCFF965JWL/@@download/ENCFF965JWL.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking			
ENCFF221ZQM	bam	alignments	ENCSR574VME	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF267BGC, ENCFF806TVZ	1801856985	ENCODE Processing Pipeline	6e508a7f39df10d18627dfaae04e6703		https://www.encodeproject.org/files/ENCFF221ZQM/@@download/ENCFF221ZQM.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking			
ENCFF990DZY	bam	unfiltered alignments	ENCSR574VME	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF267BGC	2636039978	ENCODE Processing Pipeline	5d8913ab78a1b6b54c2b526f65fc1482		https://www.encodeproject.org/files/ENCFF990DZY/@@download/ENCFF990DZY.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking			
ENCFF442APH	bam	unfiltered alignments	ENCSR574VME	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF856VRD	2680059986	ENCODE Processing Pipeline	367e1aaaa8bb2e224bf0621775dad66b		https://www.encodeproject.org/files/ENCFF442APH/@@download/ENCFF442APH.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking			
ENCFF576RBC	bam	alignments	ENCSR574VME	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF267BGC	1801505653	ENCODE Processing Pipeline	3a532ff099b89ba2d16c6923a1d8c742		https://www.encodeproject.org/files/ENCFF576RBC/@@download/ENCFF576RBC.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking			
ENCFF261KJB	bam	alignments	ENCSR574VME	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF856VRD	1870240020	ENCODE Processing Pipeline	2274c242b8a550de07a7ba07e5dc9e49		https://www.encodeproject.org/files/ENCFF261KJB/@@download/ENCFF261KJB.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking			
