File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF399OUP	bam	alignments	ENCSR742WLX	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AQD, ENCFF018NEO	592939093	ENCODE Processing Pipeline	e3b01203d4faa133f9a4dbd6d143a1f7		https://www.encodeproject.org/files/ENCFF399OUP/@@download/ENCFF399OUP.bam	mm10			released	low read depth		insufficient read depth	
ENCFF242XYX	bam	unfiltered alignments	ENCSR742WLX	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AQH, ENCFF018NEO	881918589	ENCODE Processing Pipeline	5aa81c1fc394db8f38d7fda84f526532		https://www.encodeproject.org/files/ENCFF242XYX/@@download/ENCFF242XYX.bam	mm10			released	low read depth		insufficient read depth	
ENCFF267IIS	bam	unfiltered alignments	ENCSR742WLX	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AQD, ENCFF018NEO	837719027	ENCODE Processing Pipeline	041acdee9def9e28d0208e5ed2cb477f		https://www.encodeproject.org/files/ENCFF267IIS/@@download/ENCFF267IIS.bam	mm10			released	low read depth		insufficient read depth	
ENCFF957ZHQ	bam	alignments	ENCSR742WLX	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AQH, ENCFF018NEO	480389505	ENCODE Processing Pipeline	321e665f741d8a05a85573b4d467959b		https://www.encodeproject.org/files/ENCFF957ZHQ/@@download/ENCFF957ZHQ.bam	mm10			released	low read depth		insufficient read depth	
ENCFF310BPU	bam	alignments	ENCSR742WLX	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AQD, ENCFF018NEO	459618619	ENCODE Processing Pipeline	c5cb04eebd8bba2f55f7f0fbc602fac8		https://www.encodeproject.org/files/ENCFF310BPU/@@download/ENCFF310BPU.bam	mm10			released	low read depth		insufficient read depth	
ENCFF717WPD	bam	alignments	ENCSR569DBO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002ETW, ENCFF806TVZ	1576777930	ENCODE Processing Pipeline	8f9e0543d60a24f0037b86f8d7dcb691		https://www.encodeproject.org/files/ENCFF717WPD/@@download/ENCFF717WPD.bam	mm10-minimal			archived	mild to moderate bottlenecking		insufficient read depth, control insufficient read depth	
ENCFF566SVR	bam	alignments	ENCSR569DBO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002ETV, ENCFF806TVZ	1575734307	ENCODE Processing Pipeline	e6584cf867f8cf145dc577789a9aadba		https://www.encodeproject.org/files/ENCFF566SVR/@@download/ENCFF566SVR.bam	mm10-minimal			archived	mild to moderate bottlenecking		insufficient read depth, control insufficient read depth	
ENCFF553UHK	bam	unfiltered alignments	ENCSR569DBO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002ETW, ENCFF018NEO	2020942508	ENCODE Processing Pipeline	e7d8a6e3f3100c4643e85dea08b61a08		https://www.encodeproject.org/files/ENCFF553UHK/@@download/ENCFF553UHK.bam	mm10			released	mild to moderate bottlenecking		insufficient read depth, control insufficient read depth	
ENCFF323FYO	bam	unfiltered alignments	ENCSR569DBO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002ETV, ENCFF018NEO	2124579339	ENCODE Processing Pipeline	28b35aa629e7b971197cb8cb3c69cecb		https://www.encodeproject.org/files/ENCFF323FYO/@@download/ENCFF323FYO.bam	mm10			released	mild to moderate bottlenecking		insufficient read depth, control insufficient read depth	
ENCFF148MFU	bam	alignments	ENCSR569DBO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002ETV, ENCFF018NEO	1166188485	ENCODE Processing Pipeline	6c5738e0f4d1ccd29198bd717a25d786		https://www.encodeproject.org/files/ENCFF148MFU/@@download/ENCFF148MFU.bam	mm10			released	mild to moderate bottlenecking		insufficient read depth, control insufficient read depth	
ENCFF483SIL	bam	alignments	ENCSR569DBO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002ETW, ENCFF018NEO	1161838354	ENCODE Processing Pipeline	810bca8b0806e984de098c6388d0331a		https://www.encodeproject.org/files/ENCFF483SIL/@@download/ENCFF483SIL.bam	mm10			released	mild to moderate bottlenecking		insufficient read depth, control insufficient read depth	
ENCFF752PTZ	bam	alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF268IGM, ENCFF276ENR	3430345734	ENCODE Processing Pipeline	a2d0c679f43f73e333406f3368cc1383		https://www.encodeproject.org/files/ENCFF752PTZ/@@download/ENCFF752PTZ.bam	mm10-minimal			archived				
ENCFF467KUS	bam	alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF085URY, ENCFF268IGM	4958052576	ENCODE Processing Pipeline	5bf4ed942fe21553a0fa382563c60825		https://www.encodeproject.org/files/ENCFF467KUS/@@download/ENCFF467KUS.bam	mm10-minimal			archived				
ENCFF769OUM	bam	alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF276ENR, ENCFF483PAE	4312063014	ENCODE Processing Pipeline	d0df2a70fef833d88e4f0a462e2f75dd		https://www.encodeproject.org/files/ENCFF769OUM/@@download/ENCFF769OUM.bam	mm10-minimal			archived				
ENCFF270NSF	bam	transcriptome alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF276ENR, ENCFF483PAE	4146072884	ENCODE Processing Pipeline	d10e9849127675c5a06a715107f6dd1b		https://www.encodeproject.org/files/ENCFF270NSF/@@download/ENCFF270NSF.bam	mm10-minimal			archived				
ENCFF569OJB	bam	alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF085URY, ENCFF483PAE	6243489008	ENCODE Processing Pipeline	37d7b75b7db602d0f09b9cd7989c72d1		https://www.encodeproject.org/files/ENCFF569OJB/@@download/ENCFF569OJB.bam	mm10-minimal			archived				
ENCFF093HBI	bam	transcriptome alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF085URY, ENCFF483PAE	5661958888	ENCODE Processing Pipeline	44ff44076e4094274e9efab8a4f04f8a		https://www.encodeproject.org/files/ENCFF093HBI/@@download/ENCFF093HBI.bam	mm10-minimal			archived				
ENCFF789CGL	bam	alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF276ENR, ENCFF533JRE	4313703258	ENCODE Processing Pipeline	03a53e3a248af6a3ab071fabecefb6f1		https://www.encodeproject.org/files/ENCFF789CGL/@@download/ENCFF789CGL.bam	mm10			released				
ENCFF319PBS	bam	transcriptome alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF276ENR, ENCFF533JRE	4230010008	ENCODE Processing Pipeline	ea474ea2ada12f1bafea36d89f4f3623		https://www.encodeproject.org/files/ENCFF319PBS/@@download/ENCFF319PBS.bam	mm10			released				
ENCFF043NJH	bam	alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF085URY, ENCFF533JRE	6246221897	ENCODE Processing Pipeline	5b44464ee72f84a0b5e4266ff850d630		https://www.encodeproject.org/files/ENCFF043NJH/@@download/ENCFF043NJH.bam	mm10			released				
ENCFF383SLC	bam	transcriptome alignments	ENCSR611PTP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF085URY, ENCFF533JRE	5773124612	ENCODE Processing Pipeline	f3f63f4c1edb8d4a595f1c2f4ebfb546		https://www.encodeproject.org/files/ENCFF383SLC/@@download/ENCFF383SLC.bam	mm10			released				
ENCFF001KNR	bam	alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KOE	923419178	Bing Ren, UCSD	4fad67f2db8a904513b33ee5e3d5d344		https://www.encodeproject.org/files/ENCFF001KNR/@@download/ENCFF001KNR.bam	mm9			released	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF001KNS	bam	alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KNZ	887403956	Bing Ren, UCSD	15383ed49e7dcb8cde6be43c82cb1d78		https://www.encodeproject.org/files/ENCFF001KNS/@@download/ENCFF001KNS.bam	mm9			released	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF686FUE	bam	unfiltered alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KOE, ENCFF806TVZ	1038446796	J. Michael Cherry, Stanford	402ac1ef221b56dae309723f67002691		https://www.encodeproject.org/files/ENCFF686FUE/@@download/ENCFF686FUE.bam	mm10-minimal			archived	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF461CYM	bam	unfiltered alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KNZ, ENCFF806TVZ	963092270	J. Michael Cherry, Stanford	1b6be9440470210f179ac77993754d0a		https://www.encodeproject.org/files/ENCFF461CYM/@@download/ENCFF461CYM.bam	mm10-minimal			archived	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF735UNG	bam	alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KNZ, ENCFF806TVZ	669554743	ENCODE Processing Pipeline	e8d0b066666633b353c20f91586d48a4		https://www.encodeproject.org/files/ENCFF735UNG/@@download/ENCFF735UNG.bam	mm10-minimal			archived	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF094RYR	bam	alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KOE, ENCFF806TVZ	396007896	ENCODE Processing Pipeline	6f12e338d880b844b4e457da407aef7c		https://www.encodeproject.org/files/ENCFF094RYR/@@download/ENCFF094RYR.bam	mm10-minimal			archived	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF667PBW	bam	unfiltered alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				1			36				ENCFF001KOE, ENCFF018NEO	1042199582	ENCODE Processing Pipeline	758437d451eb3474d94adb504932861a		https://www.encodeproject.org/files/ENCFF667PBW/@@download/ENCFF667PBW.bam	mm10			released	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF443AQP	bam	alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				1			36				ENCFF001KOE, ENCFF018NEO	395976439	ENCODE Processing Pipeline	7b0f96ab3d57452c04216c811acd9d19		https://www.encodeproject.org/files/ENCFF443AQP/@@download/ENCFF443AQP.bam	mm10			released	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF281YWL	bam	unfiltered alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				2			36				ENCFF001KNZ, ENCFF018NEO	832906907	ENCODE Processing Pipeline	4923bbd69683e8787b96129288b539f8		https://www.encodeproject.org/files/ENCFF281YWL/@@download/ENCFF281YWL.bam	mm10			released	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF171WKN	bam	alignments	ENCSR000CDT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA		see document	see document		False	2012-03-28	ENCODE				2			36				ENCFF001KNZ, ENCFF018NEO	550113063	ENCODE Processing Pipeline	6f6b7dfaf384947b2e7c97cc48e84a45		https://www.encodeproject.org/files/ENCFF171WKN/@@download/ENCFF171WKN.bam	mm10			released	inconsistent platforms, mixed read lengths, low read depth, low read length	missing unfiltered alignments		
ENCFF540SSE	bam	alignments	ENCSR295ZLV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF547KWQ, ENCFF806TVZ	2628994869	ENCODE Processing Pipeline	635fbc05150719c0bb91b8d365040c52		https://www.encodeproject.org/files/ENCFF540SSE/@@download/ENCFF540SSE.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF148OHE	bam	alignments	ENCSR295ZLV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF638IQR, ENCFF806TVZ	2554543520	ENCODE Processing Pipeline	07dd77311c388551d6a36a6d333097b0		https://www.encodeproject.org/files/ENCFF148OHE/@@download/ENCFF148OHE.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF685MQM	bam	unfiltered alignments	ENCSR295ZLV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF547KWQ	4312554726	ENCODE Processing Pipeline	52b93f38c240ec344b9b1479b3dc5224		https://www.encodeproject.org/files/ENCFF685MQM/@@download/ENCFF685MQM.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF962IPZ	bam	alignments	ENCSR295ZLV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF547KWQ	2628513867	ENCODE Processing Pipeline	c052ecc3f1d28ad900d5af93670f44ae		https://www.encodeproject.org/files/ENCFF962IPZ/@@download/ENCFF962IPZ.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF066YYT	bam	unfiltered alignments	ENCSR295ZLV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF638IQR	4109098836	ENCODE Processing Pipeline	cce061c4583816d0823023f7df861def		https://www.encodeproject.org/files/ENCFF066YYT/@@download/ENCFF066YYT.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF513SBJ	bam	alignments	ENCSR295ZLV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF638IQR	2554133200	ENCODE Processing Pipeline	e033d75542fd7570d81a481daa42b4a3		https://www.encodeproject.org/files/ENCFF513SBJ/@@download/ENCFF513SBJ.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF366TMS	bam	alignments	ENCSR846ZCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2							ENCFF002BVP, ENCFF002BVV, ENCFF806TVZ	1254891969	ENCODE Processing Pipeline	8a4459c0e8f7db273adc0c42e43b5b9b		https://www.encodeproject.org/files/ENCFF366TMS/@@download/ENCFF366TMS.bam	mm10-minimal			archived	inconsistent platforms, mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF143EVD	bam	alignments	ENCSR846ZCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1							ENCFF002BVT, ENCFF806TVZ	934602382	ENCODE Processing Pipeline	2292528d2fedc9299f8020b3675f4977		https://www.encodeproject.org/files/ENCFF143EVD/@@download/ENCFF143EVD.bam	mm10-minimal			archived	inconsistent platforms, mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF884NIF	bam	unfiltered alignments	ENCSR846ZCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1			36				ENCFF002BVT, ENCFF018NEO, ENCFF799CNX	2069835719	ENCODE Processing Pipeline	628f605306342b2b064c6fdf4b844f5c		https://www.encodeproject.org/files/ENCFF884NIF/@@download/ENCFF884NIF.bam	mm10			released	inconsistent platforms, mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF411IKP	bam	unfiltered alignments	ENCSR846ZCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2			36				ENCFF002BVP, ENCFF002BVV, ENCFF018NEO	3023038920	ENCODE Processing Pipeline	cf7b53275d1a88bb423e7ad52f841d72		https://www.encodeproject.org/files/ENCFF411IKP/@@download/ENCFF411IKP.bam	mm10			released	inconsistent platforms, mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF705BZW	bam	alignments	ENCSR846ZCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1			36				ENCFF002BVT, ENCFF018NEO, ENCFF799CNX	975222689	ENCODE Processing Pipeline	824a2e0c192e2ef080586f3a3a722728		https://www.encodeproject.org/files/ENCFF705BZW/@@download/ENCFF705BZW.bam	mm10			released	inconsistent platforms, mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF613RIM	bam	alignments	ENCSR846ZCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2			36				ENCFF002BVP, ENCFF002BVV, ENCFF018NEO	1254225409	ENCODE Processing Pipeline	2928d8f609d9d4ffd1726af2a9c66b20		https://www.encodeproject.org/files/ENCFF613RIM/@@download/ENCFF613RIM.bam	mm10			released	inconsistent platforms, mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF001QRK	bam	alignments	ENCSR000CMI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							polyadenylated mRNA		see document	see document		False	2012-07-10	ENCODE				1							ENCFF001QQU, ENCFF001QQV, ENCFF001QQW, ENCFF001QQX, ENCFF001QQY, ENCFF001QQZ	2705429779	John Stamatoyannopoulos, UW	a889b13e40972ded082a9dfea68dd3c8		https://www.encodeproject.org/files/ENCFF001QRK/@@download/ENCFF001QRK.bam	mm9			archived				
ENCFF654YMG	bam	alignments	ENCSR607HIQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF149TJE, ENCFF806TVZ	1038832853	ENCODE Processing Pipeline	40ca48d4228485c64aed28e9c2225b64		https://www.encodeproject.org/files/ENCFF654YMG/@@download/ENCFF654YMG.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF456AYS	bam	alignments	ENCSR607HIQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF077DLY, ENCFF806TVZ	903987674	ENCODE Processing Pipeline	aa7759b455dadfef00611edfd1539e5d		https://www.encodeproject.org/files/ENCFF456AYS/@@download/ENCFF456AYS.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF211ONH	bam	unfiltered alignments	ENCSR607HIQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF149TJE	1930392193	ENCODE Processing Pipeline	f8746d399a72a6327abb470f28149fe7		https://www.encodeproject.org/files/ENCFF211ONH/@@download/ENCFF211ONH.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF421PHH	bam	unfiltered alignments	ENCSR607HIQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF077DLY	1503547632	ENCODE Processing Pipeline	ff00405f6bc8dc6bf8053aba118f46bf		https://www.encodeproject.org/files/ENCFF421PHH/@@download/ENCFF421PHH.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF777WWT	bam	alignments	ENCSR607HIQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF077DLY	903801570	ENCODE Processing Pipeline	3d4ac3efe5d43538e176018f8ef497de		https://www.encodeproject.org/files/ENCFF777WWT/@@download/ENCFF777WWT.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF795RYB	bam	alignments	ENCSR607HIQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF149TJE	1038633043	ENCODE Processing Pipeline	5954845465d0a4f07019adf9be2b3699		https://www.encodeproject.org/files/ENCFF795RYB/@@download/ENCFF795RYB.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF001JCW	bam	alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JDP, ENCFF001JDV	15205801480	Thomas Gingeras, CSHL	62b7cdd80db0759e8ecd685bb4414ed9		https://www.encodeproject.org/files/ENCFF001JCW/@@download/ENCFF001JCW.bam	mm9			archived				
ENCFF001JCX	bam	alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				1							ENCFF001JDO, ENCFF001JDW	24050164076	Thomas Gingeras, CSHL	c2a131ed1fd552c6ce3e539473df274e		https://www.encodeproject.org/files/ENCFF001JCX/@@download/ENCFF001JCX.bam	mm9			archived				
ENCFF325IZA	bam	alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				1							ENCFF001JDO, ENCFF001JDW, ENCFF268IGM	24889227393	ENCODE Processing Pipeline	b3e8788f7d75d4235d2430e68669c382		https://www.encodeproject.org/files/ENCFF325IZA/@@download/ENCFF325IZA.bam	mm10-minimal			archived				
ENCFF571SGQ	bam	alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JDP, ENCFF001JDV, ENCFF268IGM	15960942420	ENCODE Processing Pipeline	15ab9811f36f705faaf7159b3c0e4769		https://www.encodeproject.org/files/ENCFF571SGQ/@@download/ENCFF571SGQ.bam	mm10-minimal			archived				
