File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF104MNP	bam	alignments	ENCSR254AHA	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AFA, ENCFF018NEO	776595733	ENCODE Processing Pipeline	364d306857625c417f7acbfaf300cc65		https://www.encodeproject.org/files/ENCFF104MNP/@@download/ENCFF104MNP.bam	mm10			released	moderate library complexity, low read length, low read depth, mild to moderate bottlenecking	mismatched status		
ENCFF697FVT	bam	alignments	ENCSR707DZS	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF806TVZ, ENCFF832PDF	1141306012	ENCODE Processing Pipeline	c4214f4046395d7a6fb65570e3a0c63c		https://www.encodeproject.org/files/ENCFF697FVT/@@download/ENCFF697FVT.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking			
ENCFF414RYP	bam	alignments	ENCSR707DZS	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF547JPC, ENCFF806TVZ	1245761800	ENCODE Processing Pipeline	87acc11c7bbcf26aedb07653a8d99efb		https://www.encodeproject.org/files/ENCFF414RYP/@@download/ENCFF414RYP.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking			
ENCFF904VAI	bam	unfiltered alignments	ENCSR707DZS	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF547JPC	1823011484	ENCODE Processing Pipeline	ed0337d0f3c4aabe7c506db2e841415a		https://www.encodeproject.org/files/ENCFF904VAI/@@download/ENCFF904VAI.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF570KYD	bam	unfiltered alignments	ENCSR707DZS	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF832PDF	1727558163	ENCODE Processing Pipeline	29509d6bfa2640263fe681bc271c2692		https://www.encodeproject.org/files/ENCFF570KYD/@@download/ENCFF570KYD.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF836XNP	bam	alignments	ENCSR707DZS	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF547JPC	1245538569	ENCODE Processing Pipeline	0e29a82d3a17744d3fe09e62549cc976		https://www.encodeproject.org/files/ENCFF836XNP/@@download/ENCFF836XNP.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF587YQL	bam	alignments	ENCSR707DZS	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF832PDF	1141092708	ENCODE Processing Pipeline	70bbeb66b6a5f980723e77dcebb550c5		https://www.encodeproject.org/files/ENCFF587YQL/@@download/ENCFF587YQL.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF056AWO	bam	alignments	ENCSR465TIZ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF079ZSP, ENCFF806TVZ	1056053933	ENCODE Processing Pipeline	534a02553476cc913e121c241b69f059		https://www.encodeproject.org/files/ENCFF056AWO/@@download/ENCFF056AWO.bam	mm10-minimal			archived	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF177EKG	bam	alignments	ENCSR465TIZ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF806TVZ, ENCFF820CUO, ENCFF898OWK	1841834667	ENCODE Processing Pipeline	1fe19bb093403dfa4355041bac3bcfb9		https://www.encodeproject.org/files/ENCFF177EKG/@@download/ENCFF177EKG.bam	mm10-minimal			archived	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF006QZK	bam	unfiltered alignments	ENCSR465TIZ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF079ZSP	1494846596	ENCODE Processing Pipeline	28b7e00ef389d6cd36fa76a739af8408		https://www.encodeproject.org/files/ENCFF006QZK/@@download/ENCFF006QZK.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF785LLE	bam	alignments	ENCSR465TIZ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF079ZSP	1055841752	ENCODE Processing Pipeline	36e219b43f245553fd5866b8273900fc		https://www.encodeproject.org/files/ENCFF785LLE/@@download/ENCFF785LLE.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF944SNB	bam	unfiltered alignments	ENCSR465TIZ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF820CUO, ENCFF898OWK	2261278558	ENCODE Processing Pipeline	1cd12f0b88b60b77930181913e8be40e		https://www.encodeproject.org/files/ENCFF944SNB/@@download/ENCFF944SNB.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF966EXV	bam	alignments	ENCSR465TIZ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF820CUO, ENCFF898OWK	1617073845	ENCODE Processing Pipeline	f13c2b6d986ccbdbad1ba70353b330ae		https://www.encodeproject.org/files/ENCFF966EXV/@@download/ENCFF966EXV.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF353UMW	bam	alignments	ENCSR571WQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF044SMI, ENCFF664UMG, ENCFF806TVZ	1095135745	ENCODE Processing Pipeline	5656c23266aa934bd1eaed93555eabba		https://www.encodeproject.org/files/ENCFF353UMW/@@download/ENCFF353UMW.bam	mm10-minimal			archived	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF830LQJ	bam	alignments	ENCSR571WQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF048NRC, ENCFF429UIY, ENCFF518EIZ, ENCFF572IRL, ENCFF806TVZ	827372517	ENCODE Processing Pipeline	868038042360b18e83a8e48fe60b0979		https://www.encodeproject.org/files/ENCFF830LQJ/@@download/ENCFF830LQJ.bam	mm10-minimal			archived	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF750ZLV	bam	unfiltered alignments	ENCSR571WQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF044SMI, ENCFF664UMG	3049885331	ENCODE Processing Pipeline	0e450b4e1d9ccdc61767fa8986d95d19		https://www.encodeproject.org/files/ENCFF750ZLV/@@download/ENCFF750ZLV.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF763JDV	bam	alignments	ENCSR571WQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF044SMI, ENCFF664UMG	1094487034	ENCODE Processing Pipeline	fb656757cf2bb48fe635c67f31bdb5f4		https://www.encodeproject.org/files/ENCFF763JDV/@@download/ENCFF763JDV.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF435ANT	bam	unfiltered alignments	ENCSR571WQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF048NRC, ENCFF429UIY, ENCFF518EIZ, ENCFF572IRL	8844998680	ENCODE Processing Pipeline	f461fdceb3ae05450159916f58e67f64		https://www.encodeproject.org/files/ENCFF435ANT/@@download/ENCFF435ANT.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF308XTN	bam	alignments	ENCSR571WQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF048NRC, ENCFF429UIY, ENCFF518EIZ, ENCFF572IRL	617533100	ENCODE Processing Pipeline	1acdf7ef28a9b4db3129cf9f55658077		https://www.encodeproject.org/files/ENCFF308XTN/@@download/ENCFF308XTN.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF929OFY	bam	alignments	ENCSR037HLB	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AJO, ENCFF806TVZ	931530563	ENCODE Processing Pipeline	e9158cfd16a91ff1bd18b2881f1da98d		https://www.encodeproject.org/files/ENCFF929OFY/@@download/ENCFF929OFY.bam	mm10-minimal			archived	antibody characterized with exemption, low read length, mild to moderate bottlenecking		control insufficient read depth, insufficient read depth	
ENCFF617CCN	bam	alignments	ENCSR037HLB	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AJQ, ENCFF806TVZ	1270772502	ENCODE Processing Pipeline	0878bced892797715b6dd32587a41283		https://www.encodeproject.org/files/ENCFF617CCN/@@download/ENCFF617CCN.bam	mm10-minimal			archived	antibody characterized with exemption, low read length, mild to moderate bottlenecking		control insufficient read depth, insufficient read depth	
ENCFF814XRP	bam	unfiltered alignments	ENCSR037HLB	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AJQ, ENCFF018NEO	1644953077	ENCODE Processing Pipeline	ff45b2ba1ecbf8d64335e87f8a092b0d		https://www.encodeproject.org/files/ENCFF814XRP/@@download/ENCFF814XRP.bam	mm10			released	antibody characterized with exemption, low read length, mild to moderate bottlenecking		control insufficient read depth, insufficient read depth	
ENCFF778VHZ	bam	unfiltered alignments	ENCSR037HLB	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AJO, ENCFF018NEO	1311380211	ENCODE Processing Pipeline	df7f839d7e1394b16a42111cca573b7b		https://www.encodeproject.org/files/ENCFF778VHZ/@@download/ENCFF778VHZ.bam	mm10			released	antibody characterized with exemption, low read length, mild to moderate bottlenecking		control insufficient read depth, insufficient read depth	
ENCFF345AQI	bam	alignments	ENCSR037HLB	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AJO, ENCFF018NEO	931367600	ENCODE Processing Pipeline	59d82df25c5f66793671f883f8af18ec		https://www.encodeproject.org/files/ENCFF345AQI/@@download/ENCFF345AQI.bam	mm10			released	antibody characterized with exemption, low read length, mild to moderate bottlenecking		control insufficient read depth, insufficient read depth	
ENCFF212KHM	bam	alignments	ENCSR037HLB	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AJQ, ENCFF018NEO	1270554292	ENCODE Processing Pipeline	b417c215c365f0c895a29b1a7482d3a3		https://www.encodeproject.org/files/ENCFF212KHM/@@download/ENCFF212KHM.bam	mm10			released	antibody characterized with exemption, low read length, mild to moderate bottlenecking		control insufficient read depth, insufficient read depth	
ENCFF445IGA	bam	alignments	ENCSR261OAK	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002BGF, ENCFF806TVZ	1388460429	ENCODE Processing Pipeline	aeac6e64210c0f9e1792eee05d801201		https://www.encodeproject.org/files/ENCFF445IGA/@@download/ENCFF445IGA.bam	mm10-minimal			archived	control low read depth, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF237VTB	bam	alignments	ENCSR261OAK	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002BGY, ENCFF806TVZ	1097615465	ENCODE Processing Pipeline	a567f51362d82ba5ee83e06249311a2c		https://www.encodeproject.org/files/ENCFF237VTB/@@download/ENCFF237VTB.bam	mm10-minimal			archived	control low read depth, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF587BFZ	bam	unfiltered alignments	ENCSR261OAK	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002BGF, ENCFF018NEO	1914749647	ENCODE Processing Pipeline	6b88f09455052079d95fba0e1da7f0b0		https://www.encodeproject.org/files/ENCFF587BFZ/@@download/ENCFF587BFZ.bam	mm10			released	control low read depth, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF985NAL	bam	unfiltered alignments	ENCSR261OAK	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002BGY, ENCFF018NEO	1668399245	ENCODE Processing Pipeline	e0bc797f242066d33c1f95cab1a6109c		https://www.encodeproject.org/files/ENCFF985NAL/@@download/ENCFF985NAL.bam	mm10			released	control low read depth, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF812SUN	bam	alignments	ENCSR261OAK	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002BGF, ENCFF018NEO	1099597864	ENCODE Processing Pipeline	fb0b5066fcb2f8b56ef83467d8acc426		https://www.encodeproject.org/files/ENCFF812SUN/@@download/ENCFF812SUN.bam	mm10			released	control low read depth, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF539SEX	bam	alignments	ENCSR261OAK	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002BGY, ENCFF018NEO	859245865	ENCODE Processing Pipeline	ba2eea9cf98d5b7dd97e89a89624e318		https://www.encodeproject.org/files/ENCFF539SEX/@@download/ENCFF539SEX.bam	mm10			released	control low read depth, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF578LAJ	bam	alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF268IGM, ENCFF839VKV	4088583490	ENCODE Processing Pipeline	26011b3248d7285124f79c21e514433e		https://www.encodeproject.org/files/ENCFF578LAJ/@@download/ENCFF578LAJ.bam	mm10-minimal			archived				
ENCFF966URE	bam	alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF268IGM, ENCFF819IDW	4688501063	ENCODE Processing Pipeline	ab2721f35e4ffeb4cff9319f942ba18d		https://www.encodeproject.org/files/ENCFF966URE/@@download/ENCFF966URE.bam	mm10-minimal			archived				
ENCFF595GMX	bam	alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF483PAE, ENCFF839VKV	5000226895	ENCODE Processing Pipeline	f4c3f682de959482209997fcb10fa977		https://www.encodeproject.org/files/ENCFF595GMX/@@download/ENCFF595GMX.bam	mm10-minimal			archived				
ENCFF088SPA	bam	transcriptome alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF483PAE, ENCFF839VKV	4213572448	ENCODE Processing Pipeline	c6719fb8ad14784af31142af36a6c450		https://www.encodeproject.org/files/ENCFF088SPA/@@download/ENCFF088SPA.bam	mm10-minimal			archived				
ENCFF903ALU	bam	alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF483PAE, ENCFF819IDW	5761307971	ENCODE Processing Pipeline	c3f66f43546ac7e74f467f289c2a1ba6		https://www.encodeproject.org/files/ENCFF903ALU/@@download/ENCFF903ALU.bam	mm10-minimal			archived				
ENCFF983GCW	bam	transcriptome alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF483PAE, ENCFF819IDW	5136634114	ENCODE Processing Pipeline	0cc5a0194f97c10181e61c0ce7375de5		https://www.encodeproject.org/files/ENCFF983GCW/@@download/ENCFF983GCW.bam	mm10-minimal			archived				
ENCFF128MRX	bam	alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF533JRE, ENCFF839VKV	5002055362	ENCODE Processing Pipeline	188eafc6a437b3e299fea3b8984e227f		https://www.encodeproject.org/files/ENCFF128MRX/@@download/ENCFF128MRX.bam	mm10			released				
ENCFF404QGI	bam	transcriptome alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF533JRE, ENCFF839VKV	4286466204	ENCODE Processing Pipeline	70e967976f18719581071584026c4a72		https://www.encodeproject.org/files/ENCFF404QGI/@@download/ENCFF404QGI.bam	mm10			released				
ENCFF506UKX	bam	alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF533JRE, ENCFF819IDW	5763446889	ENCODE Processing Pipeline	05d882b70c61652719a48faaed183c4b		https://www.encodeproject.org/files/ENCFF506UKX/@@download/ENCFF506UKX.bam	mm10			released				
ENCFF837NSQ	bam	transcriptome alignments	ENCSR792RJV	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF533JRE, ENCFF819IDW	5230853890	ENCODE Processing Pipeline	4444c0c8d3abf20efc013e8f2115f207		https://www.encodeproject.org/files/ENCFF837NSQ/@@download/ENCFF837NSQ.bam	mm10			released				
ENCFF223WGX	bam	alignments	ENCSR502WUI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZTF, ENCFF806TVZ	1162254858	ENCODE Processing Pipeline	931633c573710b76119d34c911e92cf4		https://www.encodeproject.org/files/ENCFF223WGX/@@download/ENCFF223WGX.bam	mm10-minimal			archived	control low read depth, low read length			
ENCFF289BSK	bam	alignments	ENCSR502WUI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZTE, ENCFF806TVZ	1053318891	ENCODE Processing Pipeline	1f150b1834ac740fa09b34cd74674069		https://www.encodeproject.org/files/ENCFF289BSK/@@download/ENCFF289BSK.bam	mm10-minimal			archived	control low read depth, low read length			
ENCFF362UNN	bam	unfiltered alignments	ENCSR502WUI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZTE, ENCFF018NEO	1539549952	ENCODE Processing Pipeline	758c142f753eadc6b77c269dc1931ca8		https://www.encodeproject.org/files/ENCFF362UNN/@@download/ENCFF362UNN.bam	mm10			released	control low read depth, low read length			
ENCFF991MEQ	bam	unfiltered alignments	ENCSR502WUI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZTF, ENCFF018NEO	1584807345	ENCODE Processing Pipeline	949be4b182a9d2f480d09b286b493e96		https://www.encodeproject.org/files/ENCFF991MEQ/@@download/ENCFF991MEQ.bam	mm10			released	control low read depth, low read length			
ENCFF955BBU	bam	alignments	ENCSR502WUI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZTF, ENCFF018NEO	1162070194	ENCODE Processing Pipeline	269be94afd1dffad51c01c15d315df0a		https://www.encodeproject.org/files/ENCFF955BBU/@@download/ENCFF955BBU.bam	mm10			released	control low read depth, low read length			
ENCFF893XVE	bam	alignments	ENCSR502WUI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZTE, ENCFF018NEO	1053075451	ENCODE Processing Pipeline	c61ededfeeff3fec0fea518002d217a7		https://www.encodeproject.org/files/ENCFF893XVE/@@download/ENCFF893XVE.bam	mm10			released	control low read depth, low read length			
ENCFF903NUM	bam	alignments	ENCSR706PSQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF806TVZ, ENCFF896FUL	1540125435	ENCODE Processing Pipeline	ef37e5169a0223a1ede6d609a99902f4		https://www.encodeproject.org/files/ENCFF903NUM/@@download/ENCFF903NUM.bam	mm10-minimal			archived	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF537KDI	bam	alignments	ENCSR706PSQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF290RFB, ENCFF806TVZ	1390847008	ENCODE Processing Pipeline	709ddd131239bae66a74846b1f8c6d76		https://www.encodeproject.org/files/ENCFF537KDI/@@download/ENCFF537KDI.bam	mm10-minimal			archived	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF992XBC	bam	unfiltered alignments	ENCSR706PSQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF290RFB	2355654020	ENCODE Processing Pipeline	6e7c9c4689231215db6acbbac6d09cab		https://www.encodeproject.org/files/ENCFF992XBC/@@download/ENCFF992XBC.bam	mm10			released	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
ENCFF913SYU	bam	unfiltered alignments	ENCSR706PSQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF896FUL	2518945517	ENCODE Processing Pipeline	4b2e3fc02b77009bd2301ba81e8bd4a4		https://www.encodeproject.org/files/ENCFF913SYU/@@download/ENCFF913SYU.bam	mm10			released	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking			
