File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF174IUF	bam	unfiltered alignments	ENCSR161UUY	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF808TMS	1336845339	ENCODE Processing Pipeline	e100cbe89d164934aa19068a82f120f4		https://www.encodeproject.org/files/ENCFF174IUF/@@download/ENCFF174IUF.bam	mm10			released	mild to moderate bottlenecking			
ENCFF979RFA	bam	alignments	ENCSR161UUY	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF330LYD	1505963768	ENCODE Processing Pipeline	bdf00681e5c4eff3fe1b43fe6df67006		https://www.encodeproject.org/files/ENCFF979RFA/@@download/ENCFF979RFA.bam	mm10			released	mild to moderate bottlenecking			
ENCFF978JBO	bam	alignments	ENCSR634GFJ	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF433HZI, ENCFF806TVZ	1637981315	ENCODE Processing Pipeline	07da72cd81e095da8d9ba43c04dc9481		https://www.encodeproject.org/files/ENCFF978JBO/@@download/ENCFF978JBO.bam	mm10-minimal			archived				
ENCFF374YGB	bam	alignments	ENCSR634GFJ	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF206AIB, ENCFF806TVZ	1342227704	ENCODE Processing Pipeline	19e44519a58fa8932ef879e22d2aa2d5		https://www.encodeproject.org/files/ENCFF374YGB/@@download/ENCFF374YGB.bam	mm10-minimal			archived				
ENCFF686LVZ	bam	unfiltered alignments	ENCSR634GFJ	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF206AIB	2551082282	ENCODE Processing Pipeline	14d8f0cf3934a2c73b5f6a52dbb1e6f0		https://www.encodeproject.org/files/ENCFF686LVZ/@@download/ENCFF686LVZ.bam	mm10			released				
ENCFF481LKT	bam	unfiltered alignments	ENCSR634GFJ	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF433HZI	3186141245	ENCODE Processing Pipeline	0c3ca727fdc190e58515d6879bbb3a1c		https://www.encodeproject.org/files/ENCFF481LKT/@@download/ENCFF481LKT.bam	mm10			released				
ENCFF594AGF	bam	alignments	ENCSR634GFJ	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF433HZI	1637356203	ENCODE Processing Pipeline	3bd6004bf8849a5620652a078ad7d4d4		https://www.encodeproject.org/files/ENCFF594AGF/@@download/ENCFF594AGF.bam	mm10			released				
ENCFF731PUV	bam	alignments	ENCSR634GFJ	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF206AIB	1341570800	ENCODE Processing Pipeline	2c92ab68935067429684382c4006d889		https://www.encodeproject.org/files/ENCFF731PUV/@@download/ENCFF731PUV.bam	mm10			released				
ENCFF189CVV	bam	alignments	ENCSR583ZEV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF580JZM, ENCFF806TVZ	2062262271	ENCODE Processing Pipeline	55b9c4d6de665f5a74c57acb02235e63		https://www.encodeproject.org/files/ENCFF189CVV/@@download/ENCFF189CVV.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF366PSQ	bam	alignments	ENCSR583ZEV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF037ZOC, ENCFF806TVZ	1923093134	ENCODE Processing Pipeline	04a2fdb83e8f87bab20f09df58306078		https://www.encodeproject.org/files/ENCFF366PSQ/@@download/ENCFF366PSQ.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF072LCQ	bam	unfiltered alignments	ENCSR583ZEV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF018NEO, ENCFF131YVS, ENCFF580JZM	4229353961	ENCODE Processing Pipeline	d3bd4fc9c20c0106b619a84b1cd05f06		https://www.encodeproject.org/files/ENCFF072LCQ/@@download/ENCFF072LCQ.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF493APT	bam	unfiltered alignments	ENCSR583ZEV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF018NEO, ENCFF037ZOC, ENCFF387BTM	4017117880	ENCODE Processing Pipeline	f40b3112df71361a7c7119ee636a8448		https://www.encodeproject.org/files/ENCFF493APT/@@download/ENCFF493APT.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF837CRH	bam	alignments	ENCSR583ZEV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF131YVS, ENCFF580JZM	2924218788	ENCODE Processing Pipeline	ea8dc04f42b75710b6cd51cb984e7541		https://www.encodeproject.org/files/ENCFF837CRH/@@download/ENCFF837CRH.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF956XFI	bam	alignments	ENCSR583ZEV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF037ZOC, ENCFF387BTM	2795972550	ENCODE Processing Pipeline	fac211477b4f06c39dabfa72a69aac79		https://www.encodeproject.org/files/ENCFF956XFI/@@download/ENCFF956XFI.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF768OUB	bam	alignments	ENCSR128ZCB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002ANS, ENCFF806TVZ	1184838214	ENCODE Processing Pipeline	368a16548f6e777d706b3cfc86b4a8cc		https://www.encodeproject.org/files/ENCFF768OUB/@@download/ENCFF768OUB.bam	mm10-minimal			archived	control low read depth, low read length, mild to moderate bottlenecking			
ENCFF214ZBV	bam	alignments	ENCSR128ZCB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002ANR, ENCFF806TVZ	928176460	ENCODE Processing Pipeline	aec7bd7c2caad014fa077dd3580fecfc		https://www.encodeproject.org/files/ENCFF214ZBV/@@download/ENCFF214ZBV.bam	mm10-minimal			archived	control low read depth, low read length, mild to moderate bottlenecking			
ENCFF126QTF	bam	unfiltered alignments	ENCSR128ZCB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002ANR, ENCFF018NEO	1503104822	ENCODE Processing Pipeline	75aef4edf30fc35d5512bfd1619e6fed		https://www.encodeproject.org/files/ENCFF126QTF/@@download/ENCFF126QTF.bam	mm10			released	control low read depth, low read length, mild to moderate bottlenecking			
ENCFF348SXR	bam	unfiltered alignments	ENCSR128ZCB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002ANS, ENCFF018NEO	1777530788	ENCODE Processing Pipeline	ed9d90231e5b906610b076d062ac9ca9		https://www.encodeproject.org/files/ENCFF348SXR/@@download/ENCFF348SXR.bam	mm10			released	control low read depth, low read length, mild to moderate bottlenecking			
ENCFF633TGS	bam	alignments	ENCSR128ZCB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002ANR, ENCFF018NEO	927938162	ENCODE Processing Pipeline	5ef97b956b240aa7f8ef69df877cd2c3		https://www.encodeproject.org/files/ENCFF633TGS/@@download/ENCFF633TGS.bam	mm10			released	control low read depth, low read length, mild to moderate bottlenecking			
ENCFF851MGX	bam	alignments	ENCSR128ZCB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002ANS, ENCFF018NEO	1184651798	ENCODE Processing Pipeline	74b9b07b6a9d7f67e297d3eff522ce52		https://www.encodeproject.org/files/ENCFF851MGX/@@download/ENCFF851MGX.bam	mm10			released	control low read depth, low read length, mild to moderate bottlenecking			
ENCFF375UMD	bam	unfiltered alignments	ENCSR368RJD	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K4me3-mouse	ENCAB682XRE	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF403SQM	1325466431	ENCODE Processing Pipeline	4c1d82c8d1b756b20df736a9af72201d		https://www.encodeproject.org/files/ENCFF375UMD/@@download/ENCFF375UMD.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF748DPU	bam	alignments	ENCSR368RJD	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K4me3-mouse	ENCAB682XRE	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF403SQM	980661108	ENCODE Processing Pipeline	6c52bb58efc891045537b72055b447f4		https://www.encodeproject.org/files/ENCFF748DPU/@@download/ENCFF748DPU.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF058SLD	bam	unfiltered alignments	ENCSR368RJD	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K4me3-mouse	ENCAB682XRE	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF898EWU	3101945448	ENCODE Processing Pipeline	27c36aec3ca6bef41d0a2072674328ae		https://www.encodeproject.org/files/ENCFF058SLD/@@download/ENCFF058SLD.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF163RNG	bam	alignments	ENCSR368RJD	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K4me3-mouse	ENCAB682XRE	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF898EWU	2004638578	ENCODE Processing Pipeline	a3f2f7f1dd0ffc89cec26f295d33443e		https://www.encodeproject.org/files/ENCFF163RNG/@@download/ENCFF163RNG.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF935FDP	bam	alignments	ENCSR736GVO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF093IVT, ENCFF806TVZ, ENCFF900XIV	2965646419	ENCODE Processing Pipeline	36fe90332d60ea265e2cea6e8471c2b6		https://www.encodeproject.org/files/ENCFF935FDP/@@download/ENCFF935FDP.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF319TLJ	bam	alignments	ENCSR736GVO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF031TNV, ENCFF406FUF, ENCFF806TVZ	2866955770	ENCODE Processing Pipeline	ce3f45e86fc9337ab39c179933786859		https://www.encodeproject.org/files/ENCFF319TLJ/@@download/ENCFF319TLJ.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF424GCT	bam	unfiltered alignments	ENCSR736GVO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF093IVT, ENCFF900XIV	4380257550	ENCODE Processing Pipeline	f8b45553eabafa66f46aa880c1dd8f23		https://www.encodeproject.org/files/ENCFF424GCT/@@download/ENCFF424GCT.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF863ZTX	bam	unfiltered alignments	ENCSR736GVO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF031TNV, ENCFF406FUF	4022827851	ENCODE Processing Pipeline	e47fe84508db1e6e25bc268e5619c21a		https://www.encodeproject.org/files/ENCFF863ZTX/@@download/ENCFF863ZTX.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF683RHK	bam	alignments	ENCSR736GVO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF031TNV, ENCFF406FUF	2866379936	ENCODE Processing Pipeline	336a137b1677f7f7b7079e18f0f67d90		https://www.encodeproject.org/files/ENCFF683RHK/@@download/ENCFF683RHK.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF367TEX	bam	alignments	ENCSR736GVO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF093IVT, ENCFF900XIV	2965075780	ENCODE Processing Pipeline	614ea2d5e95a87f902f6f073064df9d8		https://www.encodeproject.org/files/ENCFF367TEX/@@download/ENCFF367TEX.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF547STF	bam	unfiltered alignments	ENCSR014SFF	DNase-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	11.50 day	Mus musculus							DNA					False	2017-09-26	ENCODE				1							ENCFF072WEU, ENCFF140RBF, ENCFF340HIY, ENCFF508GMI, ENCFF783TOY	10173188737	ENCODE Processing Pipeline	b1e4390623daa0e59ad3bef20ed3b7a1		https://www.encodeproject.org/files/ENCFF547STF/@@download/ENCFF547STF.bam	mm10			released		experiment not submitted to GEO		
ENCFF175BTV	bam	unfiltered alignments	ENCSR014SFF	DNase-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	11.50 day	Mus musculus							DNA					False	2017-09-26	ENCODE				2							ENCFF340HIY, ENCFF389ZNS, ENCFF527KPV, ENCFF875LYD, ENCFF951EXX	9373260234	ENCODE Processing Pipeline	3f7a1d80d883fd879e47f25ebd00854c		https://www.encodeproject.org/files/ENCFF175BTV/@@download/ENCFF175BTV.bam	mm10			released		experiment not submitted to GEO		
ENCFF546SVK	bam	alignments	ENCSR014SFF	DNase-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	11.50 day	Mus musculus							DNA					False	2017-09-26	ENCODE				1							ENCFF547STF	8561659719	ENCODE Processing Pipeline	fded16ac53aedeee75f80fe71b9ca4fc		https://www.encodeproject.org/files/ENCFF546SVK/@@download/ENCFF546SVK.bam	mm10			released		experiment not submitted to GEO		
ENCFF358BLW	bam	alignments	ENCSR014SFF	DNase-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	11.50 day	Mus musculus							DNA					False	2017-09-26	ENCODE				2							ENCFF175BTV	7880317085	ENCODE Processing Pipeline	6ad49ffa5e00fe7278a177354ce1fe90		https://www.encodeproject.org/files/ENCFF358BLW/@@download/ENCFF358BLW.bam	mm10			released		experiment not submitted to GEO		
ENCFF722EGM	bam	alignments	ENCSR556ZUY	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AJC, ENCFF806TVZ	1382582212	ENCODE Processing Pipeline	42dca3f18c6c003cb1dac03e7b91c03d		https://www.encodeproject.org/files/ENCFF722EGM/@@download/ENCFF722EGM.bam	mm10-minimal			archived	antibody characterized with exemption, low read length		control insufficient read depth, insufficient read depth	
ENCFF849LHA	bam	alignments	ENCSR556ZUY	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AJE, ENCFF806TVZ	1305609468	ENCODE Processing Pipeline	860199e02e8c3499f287bc8479f21472		https://www.encodeproject.org/files/ENCFF849LHA/@@download/ENCFF849LHA.bam	mm10-minimal			archived	antibody characterized with exemption, low read length		control insufficient read depth, insufficient read depth	
ENCFF962EMC	bam	unfiltered alignments	ENCSR556ZUY	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AJE, ENCFF018NEO	1714119601	ENCODE Processing Pipeline	67ae8427f2747ffff5f5652e94279f65		https://www.encodeproject.org/files/ENCFF962EMC/@@download/ENCFF962EMC.bam	mm10			released	antibody characterized with exemption, low read length		control insufficient read depth, insufficient read depth	
ENCFF956HNC	bam	unfiltered alignments	ENCSR556ZUY	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AJC, ENCFF018NEO	1849448825	ENCODE Processing Pipeline	40e6d368926a839372b2002fa19ed3a1		https://www.encodeproject.org/files/ENCFF956HNC/@@download/ENCFF956HNC.bam	mm10			released	antibody characterized with exemption, low read length		control insufficient read depth, insufficient read depth	
ENCFF086SNO	bam	alignments	ENCSR556ZUY	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AJE, ENCFF018NEO	1305393970	ENCODE Processing Pipeline	7dd564eafd781a126358bd5205f2c941		https://www.encodeproject.org/files/ENCFF086SNO/@@download/ENCFF086SNO.bam	mm10			released	antibody characterized with exemption, low read length		control insufficient read depth, insufficient read depth	
ENCFF748IHX	bam	alignments	ENCSR556ZUY	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AJC, ENCFF018NEO	1382264880	ENCODE Processing Pipeline	0446b594949432d3af01a3a50030f039		https://www.encodeproject.org/files/ENCFF748IHX/@@download/ENCFF748IHX.bam	mm10			released	antibody characterized with exemption, low read length		control insufficient read depth, insufficient read depth	
ENCFF567PKJ	bam	alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF268IGM, ENCFF931IVO	3649356898	ENCODE Processing Pipeline	b3603abab25799da2d1ed04b48ff7869		https://www.encodeproject.org/files/ENCFF567PKJ/@@download/ENCFF567PKJ.bam	mm10-minimal			archived				
ENCFF143RRS	bam	alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF114DRT, ENCFF268IGM	3123934478	ENCODE Processing Pipeline	75ca69d822638ba49182d70faab07e93		https://www.encodeproject.org/files/ENCFF143RRS/@@download/ENCFF143RRS.bam	mm10-minimal			archived				
ENCFF839UWY	bam	alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF483PAE, ENCFF931IVO	4399067909	ENCODE Processing Pipeline	080c5871fd95a4249934b6aac323d4f5		https://www.encodeproject.org/files/ENCFF839UWY/@@download/ENCFF839UWY.bam	mm10-minimal			archived				
ENCFF633QEZ	bam	transcriptome alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF483PAE, ENCFF931IVO	3965340066	ENCODE Processing Pipeline	a18905638fa0dc5a8abc301c049b1135		https://www.encodeproject.org/files/ENCFF633QEZ/@@download/ENCFF633QEZ.bam	mm10-minimal			archived				
ENCFF985TLA	bam	alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF114DRT, ENCFF483PAE	3796508193	ENCODE Processing Pipeline	6a1886f57a79b188c023c1006b9ba37d		https://www.encodeproject.org/files/ENCFF985TLA/@@download/ENCFF985TLA.bam	mm10-minimal			archived				
ENCFF277SXB	bam	transcriptome alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF114DRT, ENCFF483PAE	3544333435	ENCODE Processing Pipeline	62c1335c4e511df129a6f214e571a1a8		https://www.encodeproject.org/files/ENCFF277SXB/@@download/ENCFF277SXB.bam	mm10-minimal			archived				
ENCFF938AAR	bam	alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF533JRE, ENCFF931IVO	4400656327	ENCODE Processing Pipeline	0b28120aae535b9b33762faa9449faee		https://www.encodeproject.org/files/ENCFF938AAR/@@download/ENCFF938AAR.bam	mm10			released				
ENCFF276AFY	bam	transcriptome alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF533JRE, ENCFF931IVO	4037563084	ENCODE Processing Pipeline	1dadb32234ae2afce8e3ae9a12579b31		https://www.encodeproject.org/files/ENCFF276AFY/@@download/ENCFF276AFY.bam	mm10			released				
ENCFF418UUQ	bam	alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF114DRT, ENCFF533JRE	3797781859	ENCODE Processing Pipeline	cdea0e33108a699b00c0661f4b73ac1e		https://www.encodeproject.org/files/ENCFF418UUQ/@@download/ENCFF418UUQ.bam	mm10			released				
ENCFF393PVS	bam	transcriptome alignments	ENCSR080EVZ	RNA-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	16.5 day	Mus musculus							RNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF114DRT, ENCFF533JRE	3606370280	ENCODE Processing Pipeline	fd7340b9983dc19f8a242a5090f3ae97		https://www.encodeproject.org/files/ENCFF393PVS/@@download/ENCFF393PVS.bam	mm10			released				
ENCFF710YKT	bam	alignments	ENCSR275KPI	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZRD, ENCFF806TVZ	770157346	ENCODE Processing Pipeline	e6eaa488ec73b99c62c7717374f7ca22		https://www.encodeproject.org/files/ENCFF710YKT/@@download/ENCFF710YKT.bam	mm10-minimal			archived	control low read depth, low read length, low read depth			
ENCFF211GZM	bam	alignments	ENCSR275KPI	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZRF, ENCFF806TVZ	736520799	ENCODE Processing Pipeline	cdb7cada1a3704d34dc26024ee21ced0		https://www.encodeproject.org/files/ENCFF211GZM/@@download/ENCFF211GZM.bam	mm10-minimal			archived	control low read depth, low read length, low read depth			
ENCFF345CEL	bam	unfiltered alignments	ENCSR275KPI	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZRF, ENCFF018NEO	1246817873	ENCODE Processing Pipeline	2304dcbf50e6abd67c8192fee7049836		https://www.encodeproject.org/files/ENCFF345CEL/@@download/ENCFF345CEL.bam	mm10			released	control low read depth, low read length, low read depth			
ENCFF401DPM	bam	unfiltered alignments	ENCSR275KPI	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZRD, ENCFF018NEO	1149810997	ENCODE Processing Pipeline	af783aee35b9de9726a2e8526bcd20e7		https://www.encodeproject.org/files/ENCFF401DPM/@@download/ENCFF401DPM.bam	mm10			released	control low read depth, low read length, low read depth			
