File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF473ADD	bam	alignments	ENCSR000BYS	RNA-seq	UBERON:0002107	liver	tissue	adult	mixed	8 week	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-06-29	ENCODE				2							ENCFF001JAQ, ENCFF001JAR, ENCFF001JAS, ENCFF001JAW, ENCFF001JAX, ENCFF001JAY, ENCFF533JRE	12030394792	ENCODE Processing Pipeline	85b0776788af4744cf82a3a93c29c736		https://www.encodeproject.org/files/ENCFF473ADD/@@download/ENCFF473ADD.bam	mm10			released				
ENCFF699GYX	bam	transcriptome alignments	ENCSR000BYS	RNA-seq	UBERON:0002107	liver	tissue	adult	mixed	8 week	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-06-29	ENCODE				2							ENCFF001JAQ, ENCFF001JAR, ENCFF001JAS, ENCFF001JAW, ENCFF001JAX, ENCFF001JAY, ENCFF533JRE	12851819239	ENCODE Processing Pipeline	0d1e7e2891b5def51bc327c58ad57909		https://www.encodeproject.org/files/ENCFF699GYX/@@download/ENCFF699GYX.bam	mm10			released				
ENCFF001KMP	bam	alignments	ENCSR000CEO	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KMZ	1609245733	Bing Ren, UCSD	48e691ae6ff0bf1c5265539b56003e0a		https://www.encodeproject.org/files/ENCFF001KMP/@@download/ENCFF001KMP.bam	mm9			released	inconsistent platforms, low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	
ENCFF001KMQ	bam	alignments	ENCSR000CEO	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KMY	1876560634	Bing Ren, UCSD	251e5780540df7ffb9ffe26ab3d1a4c0		https://www.encodeproject.org/files/ENCFF001KMQ/@@download/ENCFF001KMQ.bam	mm9			released	inconsistent platforms, low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	
ENCFF556UHV	bam	unfiltered alignments	ENCSR000CEO	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA		see document	see document		False	2012-03-28	ENCODE				2			36				ENCFF001KMZ, ENCFF018NEO	1702490427	ENCODE Processing Pipeline	bfaf96cc24c8ada7739166b9b5fd9279		https://www.encodeproject.org/files/ENCFF556UHV/@@download/ENCFF556UHV.bam	mm10			released	inconsistent platforms, low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	
ENCFF899OVA	bam	unfiltered alignments	ENCSR000CEO	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA		see document	see document		False	2012-03-28	ENCODE				1			36				ENCFF001KMY, ENCFF018NEO	1963263798	ENCODE Processing Pipeline	67ed915fb69fb976de2e5fd5a738075d		https://www.encodeproject.org/files/ENCFF899OVA/@@download/ENCFF899OVA.bam	mm10			released	inconsistent platforms, low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	
ENCFF730GII	bam	alignments	ENCSR000CEO	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA		see document	see document		False	2012-03-28	ENCODE				2			36				ENCFF001KMZ, ENCFF018NEO	885679844	ENCODE Processing Pipeline	8cc344d7405c2a4c3db24f04249fb534		https://www.encodeproject.org/files/ENCFF730GII/@@download/ENCFF730GII.bam	mm10			released	inconsistent platforms, low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	
ENCFF591CDW	bam	alignments	ENCSR000CEO	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA		see document	see document		False	2012-03-28	ENCODE				1			36				ENCFF001KMY, ENCFF018NEO	1038095529	ENCODE Processing Pipeline	88c47f34b9f8cd0a64bb8a1d44df5f63		https://www.encodeproject.org/files/ENCFF591CDW/@@download/ENCFF591CDW.bam	mm10			released	inconsistent platforms, low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	
ENCFF001LNB	bam	alignments	ENCSR000CBR	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					POLR2A-mouse	ENCAB281FBQ	DNA		see document	see document		False	2011-07-22	ENCODE				1							ENCFF001LNH	202628935	Bing Ren, UCSD	7e9cbb6c4535d7218edcd3364c88d7a9		https://www.encodeproject.org/files/ENCFF001LNB/@@download/ENCFF001LNB.bam	mm9			released	control low read depth, low read length	missing unfiltered alignments	control low read depth, insufficient read depth	
ENCFF001LNC	bam	alignments	ENCSR000CBR	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					POLR2A-mouse	ENCAB281FBQ	DNA		see document	see document		False	2011-07-22	ENCODE				2							ENCFF001LNR	563617934	Bing Ren, UCSD	41e07dd014e18e22840e5f54c0f5d0aa		https://www.encodeproject.org/files/ENCFF001LNC/@@download/ENCFF001LNC.bam	mm9			released	control low read depth, low read length	missing unfiltered alignments	control low read depth, insufficient read depth	
ENCFF861GFM	bam	unfiltered alignments	ENCSR000CBR	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					POLR2A-mouse	ENCAB281FBQ	DNA		see document	see document		False	2011-07-22	ENCODE				1			36				ENCFF001LNH, ENCFF018NEO	251752554	ENCODE Processing Pipeline	cefc7e48510064709bbc9b55b91beda4		https://www.encodeproject.org/files/ENCFF861GFM/@@download/ENCFF861GFM.bam	mm10			released	control low read depth, low read length	missing unfiltered alignments	control low read depth, insufficient read depth	
ENCFF474TGP	bam	unfiltered alignments	ENCSR000CBR	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					POLR2A-mouse	ENCAB281FBQ	DNA		see document	see document		False	2011-07-22	ENCODE				2			36				ENCFF001LNR, ENCFF018NEO	873709674	ENCODE Processing Pipeline	d1fd072b8ec170f997f9a4aaa8d61785		https://www.encodeproject.org/files/ENCFF474TGP/@@download/ENCFF474TGP.bam	mm10			released	control low read depth, low read length	missing unfiltered alignments	control low read depth, insufficient read depth	
ENCFF986OKG	bam	alignments	ENCSR000CBR	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					POLR2A-mouse	ENCAB281FBQ	DNA		see document	see document		False	2011-07-22	ENCODE				1			36				ENCFF001LNH, ENCFF018NEO	164858010	ENCODE Processing Pipeline	9effa8ed0e16b5901dab0e3e9155ba25		https://www.encodeproject.org/files/ENCFF986OKG/@@download/ENCFF986OKG.bam	mm10			released	control low read depth, low read length	missing unfiltered alignments	control low read depth, insufficient read depth	
ENCFF351NWX	bam	alignments	ENCSR000CBR	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus					POLR2A-mouse	ENCAB281FBQ	DNA		see document	see document		False	2011-07-22	ENCODE				2			36				ENCFF001LNR, ENCFF018NEO	437122527	ENCODE Processing Pipeline	fe49ddc32ea2bf94abde9dce6316562e		https://www.encodeproject.org/files/ENCFF351NWX/@@download/ENCFF351NWX.bam	mm10			released	control low read depth, low read length	missing unfiltered alignments	control low read depth, insufficient read depth	
ENCFF001LCT	bam	alignments	ENCSR000CHB	RNA-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				1							ENCFF001LCY	656795584	Bing Ren, UCSD	8190233ef599431709351de3690fcffc		https://www.encodeproject.org/files/ENCFF001LCT/@@download/ENCFF001LCT.bam	mm9			archived	low read depth, low replicate concordance, missing spikeins		insufficient read length, insufficient read depth	
ENCFF001LCU	bam	alignments	ENCSR000CHB	RNA-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				2							ENCFF001LDC	687957136	Bing Ren, UCSD	633a3b0d8ab37f7cac048fa31d8ca554		https://www.encodeproject.org/files/ENCFF001LCU/@@download/ENCFF001LCU.bam	mm9			archived	low read depth, low replicate concordance, missing spikeins		insufficient read length, insufficient read depth	
ENCFF445PBE	bam	alignments	ENCSR000CHB	RNA-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				1							ENCFF001LCY, ENCFF533JRE	1382656105	ENCODE Processing Pipeline	259bdbbdcdca13e604328906a323057d		https://www.encodeproject.org/files/ENCFF445PBE/@@download/ENCFF445PBE.bam	mm10			released	low read depth, low replicate concordance, missing spikeins		insufficient read length, insufficient read depth	
ENCFF523EYL	bam	transcriptome alignments	ENCSR000CHB	RNA-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				1							ENCFF001LCY, ENCFF533JRE	734546180	ENCODE Processing Pipeline	5ba7ddacff31d75a335d3bfa2966b7aa		https://www.encodeproject.org/files/ENCFF523EYL/@@download/ENCFF523EYL.bam	mm10			released	low read depth, low replicate concordance, missing spikeins		insufficient read length, insufficient read depth	
ENCFF913XCA	bam	alignments	ENCSR000CHB	RNA-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				2							ENCFF001LDC, ENCFF533JRE	1272977363	ENCODE Processing Pipeline	c25af35565ff00878b5eeb5e56bf36e1		https://www.encodeproject.org/files/ENCFF913XCA/@@download/ENCFF913XCA.bam	mm10			released	low read depth, low replicate concordance, missing spikeins		insufficient read length, insufficient read depth	
ENCFF677HSQ	bam	transcriptome alignments	ENCSR000CHB	RNA-seq	UBERON:0002107	liver	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				2							ENCFF001LDC, ENCFF533JRE	584820588	ENCODE Processing Pipeline	7c5c6ac8fba075fb1fda90aa86be63bb		https://www.encodeproject.org/files/ENCFF677HSQ/@@download/ENCFF677HSQ.bam	mm10			released	low read depth, low replicate concordance, missing spikeins		insufficient read length, insufficient read depth	
